ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-5.59.3,Skin disease with lesions resembling fig fruit,udumbarakuṣṭhaḥ/ paittikakuṣṭhaḥ,udumbara,True
ITA-5.59.4,Skin disease with discoid lesions,maṇḍalakuṣṭhaḥ/ kaphajakuṣṭhaḥ,maṇḍala,True
ITA-5.59.5,Skin disease with lesions resembling the tongue of an antelope,ṛṣyajihvakaḥ,ṛṣyajihvā,True
ITA-5.59.6,Skin disease with lesions resembling a white lotus,puṇḍarīkaḥ,puṇḍarīka,True
ITA-5.59.7,Skin disease with lesions resembling bottle gourd flower,sidhmaḥ,alābu,False
ITA-5.59.8,Skin disease with lesions resembling Abrus precatorius seed,kākaṇakaḥ,guñjā,False
ITA-5.59.9,Skin disease with lesions resembling fish scales,ekakuṣṭhaḥ,matsyaśakalikā,False
ITA-5.59.10,Skin disease with lesions resembling elephant’s skin,carmakuṣṭhaḥ,carmadala,False
ITA-5.59.11,"Skin disease with rough-surfaced, scar-like lesions",kiṭibhaḥ,pāmā,False
ITA-5.59.12,Cracks in palms and soles,vipādikā,pādapārśvapāka,False
ITA-5.59.13,Skin disease with nodular skin lesions,alasakakuṣṭhaḥ/ alasakuṣṭhaḥ,arbuda,False
ITA-5.59.14,"Skin disease with small, raised skin lesions",dadru-kuṣṭhaḥ,tilakālaka,False
ITA-5.59.15,Exfoliation of skin,carmadala-kuṣṭhaḥ,tvagdoṣa,False
ITA-5.59.16,"Skin disease with white, reddish or blackish-brown erupting lesions",pāmā (kacchū),vyaṅga,False
ITA-5.59.17,Skin disease with pustules covered with thin skin,visphoṭakakuṣṭhaḥ,charmadala,False
ITA-5.59.18,"Skin disease with several ulcerated red, black or browncoloured patches",śatārukuṣṭhaḥ,visarpa,False
ITA-5.59.19,Skin disease with excessive exudation,vicarcikā,srava,False
ITA-5.59.20,Skin disease localized in primary circulating nutrient fluid,tvaggatakuṣṭhaḥ,rasāśrita,False
ITA-5.59.21,Vitiligo; skin disease with morbid white patches on skin,śvitraḥ,śvitra,True
ITA-5.59.22,Vata-predominant urticaria,śītapittam,vātaśītalā,False
ITA-5.59.23,Kapha-predominant urticaria,udardaḥ,kaphaśītalā,False
ITA-5.59.24,Transient large circular skin eruptions,koṭhaḥ,koṭha,True
ITA-5.59.25,Warts,carmakīlaḥ,carmakeśa,False
ITA-5.60.1,"Dermatological condition with very fast spreading skin lesions, erysipelas",visarpaḥ,visarpa,True
ITA-5.60.2,"Erysipelas, spreading cellulitis due to vitiated vāta",vātajavisarpaḥ,vātavisarpa,False
ITA-5.60.3,"Erysipelas, spreading cellulitis due to vitiated pitta",pittajavisarpaḥ,pittavisarpa,False
ITA-5.60.4,"Erysipelas, spreading cellulitis due to vitiated kapha",kaphajavisarpaḥ,kaphavisarpa,False
ITA-5.60.5,"Erysipelas, spreading cellulitis due to vitiated tridosha",sannipātajavisarpaḥ,sānnipātavisarpa,False
ITA-5.60.6,"Erysipelas, spreading cellulitis due to vitiated vata and pitta",agnivisarpaḥ/ vātapittajavisarpaḥ/ agnidāhajavisarpaḥ,vātapittavisarpa,False
ITA-5.60.7,"Erysipelas, spreading cellulitis due to vitiated vata and kapha",granthivisarpaḥ/ vātakaphajavisarpaḥ,vātakaphavisarpa,False
ITA-5.60.8,"Erysipelas, spreading cellulitis due to vitiated pitta and kapha",kardamavisarpaḥ/ pittakaphajavisarpaḥ,pittakaphavisarpa,False
ITA-5.60.9,"Erysipelas, spreading cellulitis due to trauma",kṣatajavisarpaḥ,āgantuja,False
ITA-5.61.1,Skin disorder with pustules covered with thin membrane,visphoṭakaḥ,pidakā,False
ITA-5.61.2,Bullous eruptions due to vitiated vāta,vātajavisphoṭakaḥ,vātapidakā,False
ITA-5.61.3,Bullous eruptions due to vitiated pitta,pittajavisphoṭakaḥ,pittapidakā,False
ITA-5.61.4,Bullous eruptions due to vitiated kapha,kaphajavisphoṭakaḥ,kaphapidakā,False
ITA-5.61.5,Bullous eruptions due to any two vitiated dosha,dvandvajavisphoṭakaḥ,dvandvajapidakā,False
ITA-5.61.6,Bullous eruptions due to vitiated tridosha,sannipātajavisphoṭakaḥ,sānnipātapidakā,False
ITA-5.61.7,Bullous eruptions due to vitiated blood,raktajavisphoṭakaḥ,raktajapidakā,False
ITA-5.61.8,Lentil-shaped pox disease,masūrikā,masūrikā,True
ITA-5.61.9,Prodromal symptoms of lentil-shaped pox disease,masūrikāpūrvarūpam,pūrvarūpa,True
ITA-5.61.10,Lentil-shaped pox disease due to vitiated vata,vātajamasūrikā,vātamasūrikā,False
ITA-5.61.11,Lentil-shaped pox disease due to vitiated pitta,pittajamasūrikā,pittamasūrikā,False
ITA-5.61.12,Lentil-shaped pox disease due to vitiated kapha,kaphajamasūrikā,kaphamasūrikā,False
ITA-5.61.13,Lentil-shaped pox disease due to vitiated tridosha,tridoṣajamasūrikā,sānnipātamasūrikā,False
ITA-5.61.14,Lentil-shaped pox disease due to vitiated blood,raktajamasūrikā,raktaja masūrikā,False
ITA-5.61.15,Lentil-shaped pox disease localized in skin,tvakgatamasūrikā/ rasadhātugatamasūrikā,tvagagata masūrikā,False
ITA-5.61.16,Lentil-shaped pox disease localized in raktadhātu,raktagatamasūrikā,raktagata masūrikā,False
ITA-5.61.17,Lentil-shaped pox disease localized in muscle,māṃsagatamasūrikā,māṃsagata masūrikā,False
ITA-5.61.18,Lentil-shaped pox disease localized in fat,medogatamasūrikā,medogata masūrikā,False
ITA-5.61.19,Lentil-shaped pox disease localized in bone,asthigatamasūrikā,asthigata masūrikā,False
ITA-5.61.20,Lentil-shaped pox disease localized in bone marrow,majjāgatamasūrikā,majjāgata masūrikā,False
ITA-5.61.21,Lentil-shaped pox disease localized in semen,śukragatamasūrikā,śukragata masūrikā,False
ITA-5.62.1,Group of disorders in which dosha pathogenesis has a single definitive diagnostic outcome,kṣudrarogaḥ,ekadoṣaja vikāra,False
ITA-5.62.2,Papules in children resembling green gram,ajagallikā,mudgagarbhikā,False
ITA-5.62.3,Skin lesions resembling barley seeds,yavaprakhyā,yavakṣāra,False
ITA-5.62.4,Raised papule without opening,āntrālajī,śarkarārbuda,False
ITA-5.62.5,Papules resembling a ripe fig,vivṛtā,udumbara,False
ITA-5.62.6,Skin lesions resembling tortoise shell,kacchapikā,kūrma,False
ITA-5.62.7,Anthill-like growth on palms; sole; neck with openings,valmīkaḥ,valmīka,True
ITA-5.62.8,Skin lesions with many small central vesicles resembling lotus fruit seeds,indraviddhā,padmakāṇṭaka,False
ITA-5.62.9,Circular bloodfilled eruption,gardabhikā,maṇḍala,False
ITA-5.62.10,Temporomandibular joint region inflammation,pāṣāṇagardabhaḥ,hanugata,False
ITA-5.62.11,Abscess in the inner part of the ear,panasikā,karṇamūla,False
ITA-5.62.12,Nonsuppurating cellulitis,jālagardabhaḥ,alaji,False
ITA-5.62.13,Round skin lesions on scalp,irivellikā,indralupta,False
ITA-5.62.14,"Black skin lesions on arm, lateral chest wall, shoulder and axilla",kakṣāḥ,kakṣā,True
ITA-5.62.15,Painful black vesicles on flanks and limbs,gandhanāmā/ gandhamālā,pārśvadāha,False
ITA-5.62.16,Vesicles in the axilla,agnirohiṇī,kakṣyā,False
ITA-5.62.17,Whitlow,cipyam/ akṣatā/ upanakha,vidradhī,False
ITA-5.62.18,Paronychia,kunakhaḥ,kuṇakha,True
ITA-5.62.19,Deep-rooted abscess in foot,anuśayī,pādagata vidradhī,False
ITA-5.62.20,Abscess resembling Puraria tuberosa rhizome,vidārikā,viḍālaka,False
ITA-5.62.21,Granulated tumour,śarkarārbudaḥ,arbuda,True
ITA-5.62.22,Rhagades,pādadārī,pāda,True
ITA-5.62.23,"Corns, callosities",kadaraḥ,kadara,True
ITA-5.62.24,Lesion of interdigital clefts of feet,alasaḥ,pādadāri,False
ITA-5.62.25,Morbid baldness affecting scalp hair,indraluptaḥ/ rūhyā,khalitya,False
ITA-5.62.26,Dandruff,dāruṇakaḥ,darunaka,True
ITA-5.62.27,Furunculosis,arūṃṣikā,pidakā,False
ITA-5.62.28,Greying of hair,palitaḥ,pālitya,False
ITA-5.62.29,Pimples,yuvānapiḍakā (mukhadūṣikā),yuvana pidakā,False
ITA-5.62.30,Papules resembling lotus thorns,padminīkaṇṭakaḥ,padmakāṇṭaka,False
ITA-5.62.31,"Mole, birthmark",jatumaṇiḥ,tilakālaka,False
ITA-5.62.32,Spots resembling black gram,maṣakaḥ,māṣaka,True
ITA-5.62.33,Black boil resembling tila seed,tilakālakaḥ,nyaccha,False
ITA-5.62.34,Congenital bluish or black patch on body,nyacchaḥ,vyaṅga,False
ITA-5.62.35,Black patch on face or body part,nīlikā,kālaka,False
ITA-5.62.36,Paraphimosis,parivartikā,avapaṭana,False
ITA-5.62.37,Preputial tear,avapīḍakaḥ,nirvraṇa,False
ITA-5.62.38,Anal stenosis,sanniruddhagudaḥ,gudabhraṃśa,False
ITA-5.62.39,Napkin rash,ahipūtanakaḥ,pārikapluta,False
ITA-5.62.40,Scrotal dermatitis,vṛṣaṇakacchūḥ,vṛṣaṇakacchu,True
ITA-5.62.41,Rectal prolapse,gudabhraṃśaḥ,gudabhraṃśa,True
ITA-5.62.42,"Lesion resembling an injury from pig tusk, pig-bite",varāhadaṃṣṭrakaḥ,sūkaradaṃṣṭrā,False
ITA-5.63.1,Disorders of oral cavity,mukharogaḥ,mukharoga,True
ITA-5.63.2,Disorders of lips,oṣṭharogaḥ,oṣṭharoga,True
ITA-5.63.3,"Disorders of lip due to vitiated vāta, cracked lip",vātaja-oṣṭhaprakopaḥ,vātaja oṣṭharoga,False
ITA-5.63.4,"Disorders of lip due to vitiated pitta, acute herpes labialis",pittaja-oṣṭhaprakopaḥ,pittaja oṣṭharoga,False
ITA-5.63.5,"Disorders of lip due to vitiated kapha, subacute herpes labialis",kaphaja-oṣṭhaprakopaḥ,kaphaja oṣṭharoga,False
ITA-5.63.6,"Disorders of lip due to vitiated tridosha, aphthous ulcer",sannipātajaoṣṭhaprakopaḥ,sannipātaja oṣṭharoga,False
ITA-5.63.7,"Disorders of lip due to vitiated blood, lip granuloma",raktaja-oṣṭhaprakopaḥ,raktaja oṣṭharoga,False
ITA-5.63.8,"Disorders of lip due to vitiated muscle, epithelioma of lip",māṃsaja-oṣṭhaprakopaḥ,māṃsaja oṣṭharoga,False
ITA-5.63.9,"Disorders of lip due to vitiated fat, hypertrophy of lip",medoja-oṣṭhaprakopaḥ,medoja oṣṭharoga,False
ITA-5.63.10,Traumatic lip,abhighātajaoṣṭhaprakopaḥ/ kṣatajaoṣṭhaprakopaḥ,abhighātaja oṣṭha,False
ITA-5.63.11,Spongy gums,śītādaḥ,śithila danta māṃsa,False
ITA-5.63.12,Periodontitis,dantapuppuṭaḥ,dantamūla roga,False
ITA-5.63.13,Pyorrhoea,dantaveṣṭakaḥ,dantamūla pūyasrāva,False
ITA-5.63.14,Dental apical or root abscess,śauṣiraḥ,dantamūla vidradhi,False
ITA-5.63.15,Palatal abscess,mahāśauṣiraḥ,tālu vidradhi,False
ITA-5.63.16,Bleeding gums,paridaraḥ,dantamāṃsa raktasrāva,False
ITA-5.63.17,Suppurative gingivitis,upakuśaḥ,pūyita dantamāṃsa,False
ITA-5.63.18,Traumatic periodontitis,dantavaidarbhaḥ,abhighātaja dantamūla roga,False
ITA-5.63.19,Supernumerary teeth,vardhanaḥ/ khaliḥ,adhika danta,False
ITA-5.63.20,Impacted tooth; wisdom tooth.,adhimāṃsaḥ,avarudha danta,False
ITA-5.63.21,"Improper eruption of teeth, irregular teeth",karālaḥ,viṣama dantajananam,False
ITA-5.63.22,"Disease of tooth root, alveolar sinus",dantanāḍī,dantamūla roga,False
ITA-5.63.23,"Alveolar sinus due to vitiated vata, acute alveolar sinus",vātajadantanāḍī,vātaja dantamūla roga,False
ITA-5.63.24,"Alveolar sinus due to vitiated pitta, subacute alveolar sinus",pittajadantanāḍī,pittaja dantamūla roga,False
ITA-5.63.25,"Alveolar sinus due to vitiated kapha, chronic alveolar sinus",kaphajadantanāḍī,kaphaja dantamūla roga,False
ITA-5.63.26,"Alveolar sinus due to tridosha, complicated sinus",sānnipātika-dantanāḍī,sannipātaja dantamūla roga,False
ITA-5.63.27,"Cracked tooth with severe pain, odontalgia",dālanaḥ,dantaharṣa,False
ITA-5.63.28,Dental caries,kṛmidantakaḥ,dantakṛmi,False
ITA-5.63.29,Hyperaesthesia of teeth,dantaharṣaḥ,dantaharṣa,True
ITA-5.63.30,Tartar,dantaśarkarā,dantaśarkarā,True
ITA-5.63.31,Deterioration of tooth enamel,kapālikā,dantakṣaya,False
ITA-5.63.32,"Discoloured, bluishblack tooth",śyāvadantakaḥ,śyāva danta,False
ITA-5.63.33,Alveolar abscess,dantavidradhiḥ,dantamūla vidradhi,False
ITA-5.63.34,Sublingual cyst; abscess,alāsaḥ,jihvāmūla vidradhi,False
ITA-5.63.35,Ranula or cystic swelling of tongue,upajihvikā,alasaka,False
ITA-5.63.36,Swelling at base of tongue,adhijihvā,jihvāmūla śopha,False
ITA-5.63.37,Disorders of palate,tālugatarogaḥ,tāluroga,False
ITA-5.63.38,Uvulitis or elongated uvula,galaśuṇḍikā (kaṇṭhaśuṇḍī),galāyū,False
ITA-5.63.39,Obstructive Disorders of the throat,galagrahaḥ,kaṇṭhasaṅga,False
ITA-5.63.40,Tonsillitis,tuṇḍikerī,tuṇḍikerī,True
ITA-5.63.41,Acute inflammation of soft palate,adhruṣaḥ,tīvra tālu śotha,False
ITA-5.63.42,"Hard palatal protrusion, torus palatinus",kacchapaḥ (kacchapī),tālu māṃsa,False
ITA-5.63.43,Tumour of palate,tālu-arbudaḥ,tālu arbuda,False
ITA-5.63.44,Fibroma of palate,māṃsasaṅghātaḥ/ tālusaṃhatiḥ,tālu granthī,False
ITA-5.63.45,Cystic swelling of palate,tālupuppuṭaḥ,tālu śopha,False
ITA-5.63.46,Atrophy of palate,tāluśoṣaḥ,tālu śoṣa,False
ITA-5.63.47,Palatal inflammation,tālupākaḥ/ tāluśothaḥ,tālu śotha,False
ITA-5.63.48,Palatal boil,tālupiḍakā,tālu pidakā,False
ITA-5.63.49,Palatal abscess,tāluvidradhiḥ,tālu vidradhi,False
ITA-5.63.50,Disorders of throat,kaṇṭhagatarogaḥ,kaṇṭharoga,False
ITA-5.63.51,Diphtheria,rohiṇī,rohiṇī,True
ITA-5.63.52,Diphtheria due to vitiated vāta,vātajarohiṇī,vātaja rohiṇī,False
ITA-5.63.53,Diphtheria due to vitiated pitta,pittajarohiṇī,pittaja rohiṇī,False
ITA-5.63.54,Diphtheria due to vitiated kapha,kaphajarohiṇī,kaphaja rohiṇī,False
ITA-5.63.55,Diphtheria due to vitiated tridosha,sannipātajarohiṇī,sānnipātika rohiṇī,False
ITA-5.63.56,Diphtheria due to vitiated blood,raktajarohiṇī,raktaja rohiṇī,False
ITA-5.63.57,Diphtheria due to vitiated fat,medajarohiṇī,medoja rohiṇī,False
ITA-5.63.58,Adenoids,kaṇṭhaśālūkaḥ,tāluśopha,False
ITA-5.63.59,"Hypopharyngeal growth, PlummerVinson syndrome",valayaḥ,galārbuda,False
ITA-5.63.60,Inflammatory swelling of throat,balāsaḥ,galāśopha,False
ITA-5.63.61,Cystic growth in throat,ekavṛndaḥ,galagraha,False
ITA-5.63.62,Pharyngeal abscess,vṛndaḥ,galapāka,False
ITA-5.63.63,Retro-pharyngeal abscess,śataghnī,galapāka,False
ITA-5.63.64,Swelling in throat (chronic tonsillitis),gilāyuḥ,tundikeri,False
ITA-5.63.65,Throat abscess,galavidradhiḥ,galapidikā,False
ITA-5.63.66,Acute inflammation of hypopharyngeal region,galaughaḥ,galāmaya,False
ITA-5.63.67,Paralysis of vocal cords,svaraghnam,svarabheda,False
ITA-5.63.68,Malignant tumour of throat,māṃsatānaḥ,galārbuda,False
ITA-5.63.69,Neoplasm of pharynx,vidārī,galārbuda,False
ITA-5.63.70,Global oral cavity disorder,sarvasaramukharogaḥ,mukharoga,True
ITA-5.64.1,Disorders of ear,karṇarogaḥ,karṇaroga,True
ITA-5.64.2,Ear pain; otalgia,karṇaśūlaḥ,karṇaśūla,True
ITA-5.64.3,"Abnormal perception of sounds, tinnitus due to mechanical reasons",karṇa-nādaḥ,karṇanāda,True
ITA-5.64.4,Deafness,bādhiryam,badhirya,True
ITA-5.64.5,"Abnormal perception of sounds, tinnitus due to excess excertion, depletion of structural components.",karṇa-kṣveḍaḥ,karṇakṣveda,True
ITA-5.64.6,Otorrhoea,karṇa-srāvaḥ,karṇasrāva,True
ITA-5.64.7,Auricular pruritis,karṇa-kaṇḍūḥ,karṇakaṇḍū,True
ITA-5.64.8,Impacted wax,karṇa-gūthakaḥ,karṇamala,False
ITA-5.64.9,Tympanic perforation,karṇa-pratināhaḥ,karṇabhinnapaṭala,False
ITA-5.64.10,Maggots in ear,kṛmikarṇakaḥ,karṇakīṭa,False
ITA-5.64.11,Ear abscess,karṇa-vidradhiḥ,karṇapāka,False
ITA-5.64.12,Otitis externa,karṇa-pākaḥ,karṇapāka,True
ITA-5.64.13,Suppurative otitis media,pūtikarṇaḥ,putīkarṇa,True
ITA-5.64.14,Oedema of ear,karṇa-śophaḥ/ karṇaśothaḥ,karṇaśopha,True
ITA-5.64.15,Tumours of ear,karṇa-arbudaḥ,karṇārbuda,False
ITA-5.64.16,Auricular polyp,karṇa-arśaḥ,karṇamāṃsa,False
ITA-5.64.17,"Ear disorder due to vitiated vata, acute otalgia",vātajakarṇarogaḥ/ vātajakarṇaśūlam,vātaja karṇaśūla,False
ITA-5.64.18,"Ear disorder due to vitiated pitta, subacute otalgia",pittajakarṇarogaḥ,pittaja karṇaśūla,False
ITA-5.64.19,"Ear disorders due to vitiated kapha, chronic otalgia",kaphajakarṇarogaḥ,kaphaja karṇaśūla,False
ITA-5.64.20,"Ear disorder due to vitiated tridosha, complicated otalgia",sannipātajakarṇarogaḥ/ sānnipātikakarṇaśūlam,sānnipātika karṇaśūla,False
ITA-5.64.21,Disorders of ear lobule,karṇapālirogaḥ,karṇapatriroga,False
ITA-5.64.22,Traumatic ear lobule injury,paripoṭakaḥ,karṇapatravraṇa,False
ITA-5.64.23,Inflammation of ear lobule,utpātaḥ,karṇapatrapāka,False
ITA-5.64.24,Painless oedema of ear lobule,unmathakaḥ,karṇapatraśopha,False
ITA-5.64.25,Traumatic lobulitis due to improper ear piercing,duḥkhavardhanaḥ,karṇapatraviddha,False
ITA-5.64.26,"Pustules on ear lobe, epidermoid cyst",parilehī,karṇapatrapidikā,False
ITA-5.65.1,Disorders of nose and paranasal sinuses,nāsārogaḥ,nāsāroga,True
ITA-5.65.2,Chronic rhinitis (allergic),apīnasaḥ,pratīśyāya,False
ITA-5.65.3,"Foul smell in nose and mouth, atrophic rhinitis.",pūtīnāsā,pūtināsya,False
ITA-5.65.4,Suppurative vestibulitis,ghrāṇapākaḥ/ nāsāpākaḥ,nāsāpāka,True
ITA-5.65.5,Purulent and sanguineous rhinitis,pūyaraktam/ pūya-śoṇitam,pūyaraktasnāva,False
ITA-5.65.6,Sneezing,kṣavathuḥ,kṣavathu,True
ITA-5.65.7,Sneezing due to exogenous factors,āgantukṣavathuḥ,kṣavathū,True
ITA-5.65.8,Thick saltish nasal discharge,bhraṃśathuḥ,lavaṇasnāva,False
ITA-5.65.9,"Burning sensation in nose, acute catarrhal rhinitis",dīptaḥ,dāha,False
ITA-5.65.10,Nasal obstruction,pratīnāhaḥ,pratināha,True
ITA-5.65.11,Nasal discharge,ghrāṇasrāvaḥ/ nāsāsrāvaḥ,snāva,False
ITA-5.65.12,Excessive dryness of nasal mucosa,nāsāśoṣaḥ,śoṣa,True
ITA-5.65.13,Rhinitis,pratiśyāyaḥ/ pīnasaḥ,pratīśyāya,True
ITA-5.65.14,Rhinitis due to vitiated vata,vātajapratiśyāyaḥ,vātaja pratīśyāya,False
ITA-5.65.15,Rhinitis due to vitiated pitta,pittaja-pratiśyāyaḥ,pittaja pratīśyāya,False
ITA-5.65.16,Rhinitis due to vitiated kapha,kaphaja-pratiśyāyaḥ,kaphaja pratīśyāya,False
ITA-5.65.17,Rhinitis due to vitiated tridosha,sannipātaja-pratiśyāyaḥ,sānnipātika pratīśyāya,False
ITA-5.65.18,Chronic and recurring rhinitis,duṣṭapratiśyāyaḥ,dīrgha pratīśyāya,False
ITA-5.65.19,Rhinitis due to vitiated blood,raktaja-pratiśyāyaḥ,raktaja pratīśyāya,False
ITA-5.65.20,Nasal tumour,nāsārbudaḥ,nāsārbuda,True
ITA-5.65.21,Nasal polyp,nāsārśaḥ,nāsārśas,False
ITA-5.65.22,Nasal polyp due to vitiated vata,vātajanāsārśaḥ,vātaja nāsārśas,False
ITA-5.65.23,Nasal polyp due to vitiated pitta,pittajanāsārśaḥ,pittaja nāsārśas,False
ITA-5.65.24,Nasal polyp due to vitiated kapha,kaphajanāsārśaḥ,kaphaja nāsārśas,False
ITA-5.65.25,Nasal polyp due to vitiated tridosha,sannipātajanāsārśaḥ,sānnipātika nāsārśas,False
ITA-5.66.1,Eye disorders,netrarogaḥ,netra roga,False
ITA-5.66.2,Conjunctivitis,abhiṣyandaḥ,abhiṣyanda,True
ITA-5.66.3,"Conjunctivitis due to vitiated vata, subacute catarrhal conjunctivitis",vātābhiṣyandaḥ,vātābhiṣyanda,True
ITA-5.66.4,"Conjunctivitis due to vitiated pitta, acute catarrhal conjunctivitis",pittābhiṣyandaḥ,pittābhiṣyanda,True
ITA-5.66.5,"Conjunctivitis due to vitiated kapha, purulent conjunctivitis",kaphābhiṣyandaḥ,kaphābhiṣyanda,True
ITA-5.66.6,"Conjunctivitis due to vitiated blood, acute mucopurulent conjunctivitis",raktābhiṣyandaḥ,raktābhiṣyanda,True
ITA-5.66.7,Glaucoma,adhimanthaḥ,adhimantha,True
ITA-5.66.8,"Glaucoma due to vitiated vata, acute congestive glaucoma",vātaja-adhimanthaḥ,vātādhimantha,False
ITA-5.66.9,"Glaucoma due to vitiated pitta, secondary glaucoma",pittaja-adhimanthaḥ,pittādhimantha,False
ITA-5.66.10,"Glaucoma due to vitiated kapha, chronic glaucoma",kaphaja-adhimanthaḥ,kaphādhimantha,False
ITA-5.66.11,"Glaucoma due to vitiated blood, haemorrhagic glaucoma",raktaja-adhimanthaḥ,raktādhimantha,False
ITA-5.66.12,Panophthalmitis,saśophapākaḥ,hatādhimantha,False
ITA-5.66.13,Non-inflammatory atrophy of the globe,aśophapākaḥ,liṅganāśa,False
ITA-5.66.14,Atrophic bulbi following acute congestive glaucoma,hatādhimanthaḥ,naṣṭaliṅga,False
ITA-5.66.15,Ocular pain,vātaparyāyaḥ,netraśūla,False
ITA-5.66.16,Xerophthalmia,śuṣkākṣipākaḥ,śuṣkākṣipāka,True
ITA-5.66.17,Referred pain in eye,anyatovātaḥ,anyatovāta,True
ITA-5.66.18,Chemosis,amlādhyuṣitaḥ/ amloṣitaḥ,śopha,False
ITA-5.66.19,Episcleritis,sirotpātaḥ/ śirotpātaḥ,siraharṣa,False
ITA-5.66.20,Hyperaemia of the eyeball,sirāpraharṣaḥ,sirarāga,False
ITA-5.66.21,Corneal ulcer,savraṇaśukraḥ/ kṣataśuklaḥ,savraṇaśukla,False
ITA-5.66.22,Irremediable corneal ulcer,asādhya-savraṇaśukraḥ,asādhya savraṇaśukla,False
ITA-5.66.23,Corneal opacity,avraṇaśukraḥ,avraṇaśukla,False
ITA-5.66.24,Reddish coloration of eye,akṣipākaḥ,raktanetra,False
ITA-5.66.25,Prolapsed iris or anterior staphyloma,ajakā,pūyālasa,False
ITA-5.66.26,Disorder affecting first layer of eye,prathamapaṭalagatadoṣaḥ,prathamapaṭalagata roga,False
ITA-5.66.27,Disorder affecting second layer of eye,dvitīya-paṭalagatadoṣaḥ,dvitīyapaṭalagata roga,False
ITA-5.66.28,Disorder affecting third layer of eye,tṛtīyapaṭalagata-doṣaḥ,tṛtīyapaṭalagata roga,False
ITA-5.66.29,Disorder affecting fourth layer of eye,caturthapaṭalagata-doṣaḥ,caturthapaṭalagata roga,False
ITA-5.66.30,Mature cataract,liṅganāśaḥ,liṅganāśa,True
ITA-5.66.31,Mature cataract due to vitiated vata,vātika-liṅganāśaḥ,vātaliṅganāśa,False
ITA-5.66.32,Mature cataract due to vitiated pitta,paittika-liṅganāśaḥ,pittaliṅganāśa,False
ITA-5.66.33,Mature cataract due to vitiated kapha,ślaiṣmika-liṅganāśaḥ,kaphaliṅganāśa,False
ITA-5.66.34,Mature cataract due to vitiated blood,raktaja-liṅganāśaḥ,raktaliṅganāśa,False
ITA-5.66.35,Mature cataract due to vitiated tridosha,sānnipātika-liṅganāśaḥ,sānnipātikaliṅganāśa,True
ITA-5.66.36,Mature cataract in which only yellow is perceived,parimlāyi-liṅganāśaḥ,pītaliṅganāśa,False
ITA-5.66.37,Mature cataract due to trauma,abhighātaja-liṅganāśaḥ,saṅghātaliṅganāśa,False
ITA-5.66.38,Daytime blindness,pittavidagdhadṛṣṭiḥ/ divāndhyam/ doṣāndhyam,rātryandhatā,False
ITA-5.66.39,Night blindness,kaphavidagdhadṛṣṭiḥ/ rātryāndhyam,nakṭāndhya,False
ITA-5.66.40,Haziness of vision,dhūmadarśī/ dhūmaraḥ,dhūmikā,False
ITA-5.66.41,"Retinitis pigmentosa, central opacity of lens",hrasvajāḍyam,timira,False
ITA-5.66.42,Maculopathy,nakulāndhyam,hrasvanābha,False
ITA-5.66.43,Phthisis bulbi endophthalmitis,gambhīrā-dṛṣṭiḥ,naṣṭanābha,False
ITA-5.66.44,Eye disorder due to over-consumption of sour foods,vidagdhāmlam,amlavidagdhadṛṣṭi,False
ITA-5.66.45,Eye disorder with a particular cause,nimittajanyadṛṣṭigatarogaḥ,sahajā,False
ITA-5.66.46,Eye disorder with no particular cause; unknown cause,animittajanyadṛṣṭigatarogaḥ,animitta,True
ITA-5.66.47,Pterygium,prastāryarma,arma,True
ITA-5.66.48,Pinguecula,śuklārma,pīḍikā,False
ITA-5.66.49,Progressive pterygium,lohitārma/ kṣatārma,sīrṣārma,False
ITA-5.66.50,Papilloma,adhimāṃsajārma,arjuna,False
ITA-5.66.51,Tumour of conjunctiva,snāyvarma,pothakī,False
ITA-5.66.52,Xerosis,śuktiḥ,śuṣkākṣipāka,False
ITA-5.66.53,Subconjunctival haemorrhage of haemangioma,arjunaḥ,raktajāla,False
ITA-5.66.54,Lymphangioma,piṣṭakaḥ,śvetajāla,False
ITA-5.66.55,Haemangioma,sirājālaḥ,raktajāla,False
ITA-5.66.56,Phlyctenular keratoconjunctivitis,sirājapiḍakā,śukra,False
ITA-5.66.57,Conjunctival cyst,balāsakaḥ,upanāha,False
ITA-5.66.58,Acute dacrocystitis,pūyālasaḥ,kumbhikā,False
ITA-5.66.59,"Marginal chalazion, lacrimal cyst",upanāhaḥ,śukrāśaya,False
ITA-5.66.60,Epiphora,srāvaḥ,akṣisrāva,False
ITA-5.66.61,Pus discharge from corners of eye,pūyasrāvaḥ/ sannipātaja-srāvaḥ,pūyasrāva,True
ITA-5.66.62,"White, sticky discharge from corners of eye",śleṣmā-srāvaḥ,śleṣmasrāva,True
ITA-5.66.63,Blood exudation from corners of eye,rakta-srāvaḥ,raktasrāva,True
ITA-5.66.64,Yellowish-blue exudation from corners of eye,pitta-srāvaḥ,pītanīlasrāva,False
ITA-5.66.65,Watery exudation from corners of eye,jala-srāvaḥ,jalasrāva,True
ITA-5.66.66,Corneal nodules,parvaṇikā,śukla,False
ITA-5.66.67,Phlyctenular keratoconjuctivitis,alajī,śukra,False
ITA-5.66.68,"Chronic blepharitis, pedicularis palpebrae",kṛmigranthiḥ,pakṣmakopa,False
ITA-5.66.69,Disorders of eyelids,vartma-rogaḥ,vartmaroga,True
