ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-5.58.13,Penile abscess,vidradhiśūkarogaḥ,kāmavātajagatagata,False
ITA-5.58.14,Boils with multiple tiny openings around the penis,śataponakaḥ,kāmavātajagatamanyagata,False
ITA-5.58.15,Boils with blackreddish blisters on the penis,śoṇitārbudaḥ,kāmavātajagatapītākā,False
ITA-5.58.16,Boils resembling white mustard seeds on the penis,sarṣapikā,kāmavātajagataviṣāṇakā,False
ITA-5.58.17,Vesicles due to excessive friction on the skin of the penis,saṃmūḍhapiḍakā,kandu virodha,False
ITA-5.58.18,Loss of sensation due to vitiated blood in the penis,sparśahāniḥ,sparsha kshaya,False
ITA-5.58.19,Inflammatory penile disorder due to excessive rubbing and pressing,mṛditaḥ,vishama sira,False
ITA-5.59.1,Multiple dermatological diseases,kuṣṭhaḥ,adhi kshudra roga,False
ITA-5.59.2,"Skin disease with lesions resembling black claypot fragments, reddish patches",kapālaḥ/ aruṇakuṣṭhaḥ/ vātikakuṣṭhaḥ,kālāphala,False
ITA-5.59.3,Skin disease with lesions resembling fig fruit,udumbarakuṣṭhaḥ/ paittikakuṣṭhaḥ,āmālaka,False
ITA-5.59.4,Skin disease with discoid lesions,maṇḍalakuṣṭhaḥ/ kaphajakuṣṭhaḥ,vātika,False
ITA-5.59.5,Skin disease with lesions resembling the tongue of an antelope,ṛṣyajihvakaḥ,gavaya,False
ITA-5.59.6,Skin disease with lesions resembling a white lotus,puṇḍarīkaḥ,padma,False
ITA-5.59.7,Skin disease with lesions resembling bottle gourd flower,sidhmaḥ,lauha pushpa,False
ITA-5.59.8,Skin disease with lesions resembling Abrus precatorius seed,kākaṇakaḥ,kāṅkanda,False
ITA-5.59.9,Skin disease with lesions resembling fish scales,ekakuṣṭhaḥ,matsya chchhipta,False
ITA-5.59.10,Skin disease with lesions resembling elephant’s skin,carmakuṣṭhaḥ,gaja karna,False
ITA-5.59.11,"Skin disease with rough-surfaced, scar-like lesions",kiṭibhaḥ,vata kshaya,False
ITA-5.59.12,Cracks in palms and soles,vipādikā,kānti kshaya,False
ITA-5.59.13,Skin disease with nodular skin lesions,alasakakuṣṭhaḥ/ alasakuṣṭhaḥ,grīha,False
ITA-5.59.14,"Skin disease with small, raised skin lesions",dadru-kuṣṭhaḥ,kālāphala,False
ITA-5.59.15,Exfoliation of skin,carmadala-kuṣṭhaḥ,raktāmbu,False
ITA-5.59.16,"Skin disease with white, reddish or blackish-brown erupting lesions",pāmā (kacchū),sveda,False
ITA-5.59.17,Skin disease with pustules covered with thin skin,visphoṭakakuṣṭhaḥ,shveta kāmāla,False
ITA-5.59.18,"Skin disease with several ulcerated red, black or browncoloured patches",śatārukuṣṭhaḥ,vāta kushtha,False
ITA-5.59.19,Skin disease with excessive exudation,vicarcikā,kapha kushtha,False
ITA-5.59.20,Skin disease localized in primary circulating nutrient fluid,tvaggatakuṣṭhaḥ,vāta kushtha,False
ITA-5.59.21,Vitiligo; skin disease with morbid white patches on skin,śvitraḥ,vāta kushtha,False
ITA-5.59.22,Vata-predominant urticaria,śītapittam,shveta kāmāla,False
ITA-5.59.23,Kapha-predominant urticaria,udardaḥ,vāta kushtha,False
ITA-5.59.24,Transient large circular skin eruptions,koṭhaḥ,kapha kushtha,False
ITA-5.59.25,Warts,carmakīlaḥ,vāta kushtha,False
ITA-5.60.1,"Dermatological condition with very fast spreading skin lesions, erysipelas",visarpaḥ,vāta kushtha,False
ITA-5.60.2,"Erysipelas, spreading cellulitis due to vitiated vāta",vātajavisarpaḥ,vāta kushtha,False
ITA-5.60.3,"Erysipelas, spreading cellulitis due to vitiated pitta",pittajavisarpaḥ,pitta kushtha,False
ITA-5.60.4,"Erysipelas, spreading cellulitis due to vitiated kapha",kaphajavisarpaḥ,kapha kushtha,False
ITA-5.60.5,"Erysipelas, spreading cellulitis due to vitiated tridosha",sannipātajavisarpaḥ,tridoshaja kushtha,False
ITA-5.60.6,"Erysipelas, spreading cellulitis due to vitiated vata and pitta",agnivisarpaḥ/ vātapittajavisarpaḥ/ agnidāhajavisarpaḥ,vāta pitta kushtha,False
ITA-5.60.7,"Erysipelas, spreading cellulitis due to vitiated vata and kapha",granthivisarpaḥ/ vātakaphajavisarpaḥ,vāta kapha kushtha,False
ITA-5.60.8,"Erysipelas, spreading cellulitis due to vitiated pitta and kapha",kardamavisarpaḥ/ pittakaphajavisarpaḥ,pitta kapha kushtha,False
ITA-5.60.9,"Erysipelas, spreading cellulitis due to trauma",kṣatajavisarpaḥ,trautika kushtha,False
ITA-5.61.1,Skin disorder with pustules covered with thin membrane,visphoṭakaḥ,vāta kushtha,False
ITA-5.61.2,Bullous eruptions due to vitiated vāta,vātajavisphoṭakaḥ,vāta kushtha,False
ITA-5.61.3,Bullous eruptions due to vitiated pitta,pittajavisphoṭakaḥ,pitta kushtha,False
ITA-5.61.4,Bullous eruptions due to vitiated kapha,kaphajavisphoṭakaḥ,kapha kushtha,False
ITA-5.61.5,Bullous eruptions due to any two vitiated dosha,dvandvajavisphoṭakaḥ,doshaja kushtha,False
ITA-5.61.6,Bullous eruptions due to vitiated tridosha,sannipātajavisphoṭakaḥ,tridoshaja kushtha,False
ITA-5.61.7,Bullous eruptions due to vitiated blood,raktajavisphoṭakaḥ,raktaja kushtha,False
ITA-5.61.8,Lentil-shaped pox disease,masūrikā,māṣa kushtha,False
ITA-5.61.9,Prodromal symptoms of lentil-shaped pox disease,masūrikāpūrvarūpam,māṣa kushtha prārabdha,False
ITA-5.61.10,Lentil-shaped pox disease due to vitiated vata,vātajamasūrikā,vāta māṣa,False
ITA-5.61.11,Lentil-shaped pox disease due to vitiated pitta,pittajamasūrikā,pitta māṣa,False
ITA-5.61.12,Lentil-shaped pox disease due to vitiated kapha,kaphajamasūrikā,kapha māṣa,False
ITA-5.61.13,Lentil-shaped pox disease due to vitiated tridosha,tridoṣajamasūrikā,tridoshaja māṣa,False
ITA-5.61.14,Lentil-shaped pox disease due to vitiated blood,raktajamasūrikā,māñjariyāmaya,False
ITA-5.61.15,Lentil-shaped pox disease localized in skin,tvakgatamasūrikā/ rasadhātugatamasūrikā,tvakasthānamāñjari,False
ITA-5.61.16,Lentil-shaped pox disease localized in raktadhātu,raktagatamasūrikā,raktasthānamāñjari,False
ITA-5.61.17,Lentil-shaped pox disease localized in muscle,māṃsagatamasūrikā,medasthānamāñjari,False
ITA-5.61.18,Lentil-shaped pox disease localized in fat,medogatamasūrikā,medasthānamāñjari,False
ITA-5.61.19,Lentil-shaped pox disease localized in bone,asthigatamasūrikā,āsthisthānamāñjari,False
ITA-5.61.20,Lentil-shaped pox disease localized in bone marrow,majjāgatamasūrikā,majjāsthānamāñjari,False
ITA-5.61.21,Lentil-shaped pox disease localized in semen,śukragatamasūrikā,śukrasthānamāñjari,False
ITA-5.62.1,Group of disorders in which dosha pathogenesis has a single definitive diagnostic outcome,kṣudrarogaḥ,ekavikāra,False
ITA-5.62.2,Papules in children resembling green gram,ajagallikā,māṣakā,False
ITA-5.62.3,Skin lesions resembling barley seeds,yavaprakhyā,yavakā,False
ITA-5.62.4,Raised papule without opening,āntrālajī,anāvṛttakā,False
ITA-5.62.5,Papules resembling a ripe fig,vivṛtā,āmalakakā,False
ITA-5.62.6,Skin lesions resembling tortoise shell,kacchapikā,kacchapakā,False
ITA-5.62.7,Anthill-like growth on palms; sole; neck with openings,valmīkaḥ,vṛkṣarājī,False
ITA-5.62.8,Skin lesions with many small central vesicles resembling lotus fruit seeds,indraviddhā,padmāṇḍakā,False
ITA-5.62.9,Circular bloodfilled eruption,gardabhikā,raktapuṭa,False
ITA-5.62.10,Temporomandibular joint region inflammation,pāṣāṇagardabhaḥ,kūrmaśira,False
ITA-5.62.11,Abscess in the inner part of the ear,panasikā,karṇakāṇḍa,False
ITA-5.62.12,Nonsuppurating cellulitis,jālagardabhaḥ,akṣīrā,False
ITA-5.62.13,Round skin lesions on scalp,irivellikā,śirōkā,False
ITA-5.62.14,"Black skin lesions on arm, lateral chest wall, shoulder and axilla",kakṣāḥ,kālakā,False
ITA-5.62.15,Painful black vesicles on flanks and limbs,gandhanāmā/ gandhamālā,kālakūpa,False
ITA-5.62.16,Vesicles in the axilla,agnirohiṇī,pittakā,False
ITA-5.62.17,Whitlow,cipyam/ akṣatā/ upanakha,anguliśira,False
ITA-5.62.18,Paronychia,kunakhaḥ,paronyakā,False
ITA-5.62.19,Deep-rooted abscess in foot,anuśayī,pādakāṇḍa,False
ITA-5.62.20,Abscess resembling Puraria tuberosa rhizome,vidārikā,pāṇḍurā,False
ITA-5.62.21,Granulated tumour,śarkarārbudaḥ,granthi,False
ITA-5.62.22,Rhagades,pādadārī,rājī,False
ITA-5.62.23,"Corns, callosities",kadaraḥ,vṛddhi,False
ITA-5.62.24,Lesion of interdigital clefts of feet,alasaḥ,padakā,False
ITA-5.62.25,Morbid baldness affecting scalp hair,indraluptaḥ/ rūhyā,śirōmūla,False
ITA-5.62.26,Dandruff,dāruṇakaḥ,dandru,False
ITA-5.62.27,Furunculosis,arūṃṣikā,kāṇḍa,False
ITA-5.62.28,Greying of hair,palitaḥ,śvetajātā,False
ITA-5.62.29,Pimples,yuvānapiḍakā (mukhadūṣikā),mukhakā,False
ITA-5.62.30,Papules resembling lotus thorns,padminīkaṇṭakaḥ,padmapaṭṭhakā,False
ITA-5.62.31,"Mole, birthmark",jatumaṇiḥ,nābha,False
ITA-5.62.32,Spots resembling black gram,maṣakaḥ,māṣakā,True
ITA-5.62.33,Black boil resembling tila seed,tilakālakaḥ,tilakā,True
ITA-5.62.34,Congenital bluish or black patch on body,nyacchaḥ,nābha,False
ITA-5.62.35,Black patch on face or body part,nīlikā,kālakā,False
ITA-5.62.36,Paraphimosis,parivartikā,paraphimōḍha,False
ITA-5.62.37,Preputial tear,avapīḍakaḥ,prakṣepa,False
ITA-5.62.38,Anal stenosis,sanniruddhagudaḥ,gulphasthāna,False
ITA-5.62.39,Napkin rash,ahipūtanakaḥ,nāpkinakā,False
ITA-5.62.40,Scrotal dermatitis,vṛṣaṇakacchūḥ,kāṇḍūrakā,False
ITA-5.62.41,Rectal prolapse,gudabhraṃśaḥ,gulphapāṭa,False
ITA-5.62.42,"Lesion resembling an injury from pig tusk, pig-bite",varāhadaṃṣṭrakaḥ,śvetaśveta,False
ITA-5.63.1,Disorders of oral cavity,mukharogaḥ,mukhagata vyadhi,False
ITA-5.63.2,Disorders of lips,oṣṭharogaḥ,oda vyadhi,False
ITA-5.63.3,"Disorders of lip due to vitiated vāta, cracked lip",vātaja-oṣṭhaprakopaḥ,"vataja oda vyadhi, hridya",False
ITA-5.63.4,"Disorders of lip due to vitiated pitta, acute herpes labialis",pittaja-oṣṭhaprakopaḥ,"pittaja oda vyadhi, madhura",False
ITA-5.63.5,"Disorders of lip due to vitiated kapha, subacute herpes labialis",kaphaja-oṣṭhaprakopaḥ,"kaphaja oda vyadhi, anmadhura",False
ITA-5.63.6,"Disorders of lip due to vitiated tridosha, aphthous ulcer",sannipātajaoṣṭhaprakopaḥ,"tridoshaja oda vyadhi, aphthā",False
ITA-5.63.7,"Disorders of lip due to vitiated blood, lip granuloma",raktaja-oṣṭhaprakopaḥ,"raktaja oda vyadhi, oda granuloma",False
ITA-5.63.8,"Disorders of lip due to vitiated muscle, epithelioma of lip",māṃsaja-oṣṭhaprakopaḥ,"mamsaja oda vyadhi, oda epithelioma",False
ITA-5.63.9,"Disorders of lip due to vitiated fat, hypertrophy of lip",medoja-oṣṭhaprakopaḥ,"medoja oda vyadhi, oda medha",False
ITA-5.63.10,Traumatic lip,abhighātajaoṣṭhaprakopaḥ/ kṣatajaoṣṭhaprakopaḥ,oda trauma,False
ITA-5.63.11,Spongy gums,śītādaḥ,danta kandara,False
ITA-5.63.12,Periodontitis,dantapuppuṭaḥ,danta mukha vyadhi,False
ITA-5.63.13,Pyorrhoea,dantaveṣṭakaḥ,pyorrhea,False
ITA-5.63.14,Dental apical or root abscess,śauṣiraḥ,danta mula abscess,False
ITA-5.63.15,Palatal abscess,mahāśauṣiraḥ,palatal abscess,False
ITA-5.63.16,Bleeding gums,paridaraḥ,danta kandara rakta,False
ITA-5.63.17,Suppurative gingivitis,upakuśaḥ,suppurative danta kandara,False
ITA-5.63.18,Traumatic periodontitis,dantavaidarbhaḥ,traumatic danta mukha vyadhi,False
ITA-5.63.19,Supernumerary teeth,vardhanaḥ/ khaliḥ,anekadanta,False
ITA-5.63.20,Impacted tooth; wisdom tooth.,adhimāṃsaḥ,"impacted danta, wisdom danta",False
ITA-5.63.21,"Improper eruption of teeth, irregular teeth",karālaḥ,"danta anuvrata, danta akrama",False
ITA-5.63.22,"Disease of tooth root, alveolar sinus",dantanāḍī,"danta mula vyadhi, alveolar sinus",False
ITA-5.63.23,"Alveolar sinus due to vitiated vata, acute alveolar sinus",vātajadantanāḍī,"vataja alveolar sinus, madhyama alveolar sinus",False
ITA-5.63.24,"Alveolar sinus due to vitiated pitta, subacute alveolar sinus",pittajadantanāḍī,"pittaja alveolar sinus, anmadhura alveolar sinus",False
ITA-5.63.25,"Alveolar sinus due to vitiated kapha, chronic alveolar sinus",kaphajadantanāḍī,"kaphaja alveolar sinus, kshaya alveolar sinus",False
ITA-5.63.26,"Alveolar sinus due to tridosha, complicated sinus",sānnipātika-dantanāḍī,"tridoshaja alveolar sinus, complicate alveolar sinus",False
ITA-5.63.27,"Cracked tooth with severe pain, odontalgia",dālanaḥ,"danta vikara, odontalgia",False
ITA-5.63.28,Dental caries,kṛmidantakaḥ,danta kshaya,False
ITA-5.63.29,Hyperaesthesia of teeth,dantaharṣaḥ,danta hyperaesthesia,False
ITA-5.63.30,Tartar,dantaśarkarā,danta kanta,False
ITA-5.63.31,Deterioration of tooth enamel,kapālikā,danta dharana kshaya,False
ITA-5.63.32,"Discoloured, bluishblack tooth",śyāvadantakaḥ,kala danta,False
ITA-5.63.33,Alveolar abscess,dantavidradhiḥ,alveolar abscess,False
ITA-5.63.34,Sublingual cyst; abscess,alāsaḥ,sublingual abscess,False
ITA-5.63.35,Ranula or cystic swelling of tongue,upajihvikā,jihva ranula,False
ITA-5.63.36,Swelling at base of tongue,adhijihvā,jihva mula vikara,False
ITA-5.63.37,Disorders of palate,tālugatarogaḥ,palatal vikara,False
ITA-5.63.38,Uvulitis or elongated uvula,galaśuṇḍikā (kaṇṭhaśuṇḍī),"uvula vikara, uvulitis",False
ITA-5.63.39,Obstructive Disorders of the throat,galagrahaḥ,gala vikara,False
ITA-5.63.40,Tonsillitis,tuṇḍikerī,tonsillitis,False
ITA-5.63.41,Acute inflammation of soft palate,adhruṣaḥ,mukha kandara,False
ITA-5.63.42,"Hard palatal protrusion, torus palatinus",kacchapaḥ (kacchapī),palatal torus,False
ITA-5.63.43,Tumour of palate,tālu-arbudaḥ,palatal granthi,False
ITA-5.63.44,Fibroma of palate,māṃsasaṅghātaḥ/ tālusaṃhatiḥ,palatal fibroma,False
ITA-5.63.45,Cystic swelling of palate,tālupuppuṭaḥ,palatal granthi,False
ITA-5.63.46,Atrophy of palate,tāluśoṣaḥ,palatal kshaya,False
ITA-5.63.47,Palatal inflammation,tālupākaḥ/ tāluśothaḥ,palatal kandara,False
ITA-5.63.48,Palatal boil,tālupiḍakā,palatal sira,False
ITA-5.63.49,Palatal abscess,tāluvidradhiḥ,palatal abscess,False
ITA-5.63.50,Disorders of throat,kaṇṭhagatarogaḥ,gala vikara,False
ITA-5.63.51,Diphtheria,rohiṇī,grīñjana,False
ITA-5.63.52,Diphtheria due to vitiated vāta,vātajarohiṇī,vātaja grīñjana,False
ITA-5.63.53,Diphtheria due to vitiated pitta,pittajarohiṇī,pittaja grīñjana,False
ITA-5.63.54,Diphtheria due to vitiated kapha,kaphajarohiṇī,kaphaja grīñjana,False
ITA-5.63.55,Diphtheria due to vitiated tridosha,sannipātajarohiṇī,tridoṣaja grīñjana,False
ITA-5.63.56,Diphtheria due to vitiated blood,raktajarohiṇī,rakta-dosaja grīñjana,False
ITA-5.63.57,Diphtheria due to vitiated fat,medajarohiṇī,medo-dosaja grīñjana,False
ITA-5.63.58,Adenoids,kaṇṭhaśālūkaḥ,adenoideḥ,False
ITA-5.63.59,"Hypopharyngeal growth, PlummerVinson syndrome",valayaḥ,plummer-vinsan rogah,False
ITA-5.63.60,Inflammatory swelling of throat,balāsaḥ,grīñjana-śotha,False
ITA-5.63.61,Cystic growth in throat,ekavṛndaḥ,grīñjana-kandūra,False
ITA-5.63.62,Pharyngeal abscess,vṛndaḥ,pharyngeya-gulma,False
ITA-5.63.63,Retro-pharyngeal abscess,śataghnī,parā-pharyngeya-gulma,False
ITA-5.63.64,Swelling in throat (chronic tonsillitis),gilāyuḥ,grīñjana-śotha (krama-gulma),False
ITA-5.63.65,Throat abscess,galavidradhiḥ,grīñjana-gulma,False
ITA-5.63.66,Acute inflammation of hypopharyngeal region,galaughaḥ,adho-grīñjana-śotha,False
ITA-5.63.67,Paralysis of vocal cords,svaraghnam,kanthi-śiraḥ-avasthambha,False
ITA-5.63.68,Malignant tumour of throat,māṃsatānaḥ,grīñjana-karśana,False
ITA-5.63.69,Neoplasm of pharynx,vidārī,pharyngeya-karśana,False
ITA-5.63.70,Global oral cavity disorder,sarvasaramukharogaḥ,mukha-guhya-vikāra,False
ITA-5.64.1,Disorders of ear,karṇarogaḥ,karna-vikāra,False
ITA-5.64.2,Ear pain; otalgia,karṇaśūlaḥ,karna-shula,False
ITA-5.64.3,"Abnormal perception of sounds, tinnitus due to mechanical reasons",karṇa-nādaḥ,śabda-āvṛtti (kāraṇa-jñāta),False
ITA-5.64.4,Deafness,bādhiryam,śrotra-kṣaya,False
ITA-5.64.5,"Abnormal perception of sounds, tinnitus due to excess excertion, depletion of structural components.",karṇa-kṣveḍaḥ,śabda-āvṛtti (atīta-prayatna-jñāta),False
ITA-5.64.6,Otorrhoea,karṇa-srāvaḥ,karna-pāta,False
ITA-5.64.7,Auricular pruritis,karṇa-kaṇḍūḥ,karna-kandu,True
ITA-5.64.8,Impacted wax,karṇa-gūthakaḥ,karna-mardana,False
ITA-5.64.9,Tympanic perforation,karṇa-pratināhaḥ,tympanicā-patrakā-vidhāraṇa,False
ITA-5.64.10,Maggots in ear,kṛmikarṇakaḥ,karna-makṣika,False
ITA-5.64.11,Ear abscess,karṇa-vidradhiḥ,karna-gulma,False
ITA-5.64.12,Otitis externa,karṇa-pākaḥ,bāhya-karna-śotha,False
ITA-5.64.13,Suppurative otitis media,pūtikarṇaḥ,madhyasthīna-śotha,False
ITA-5.64.14,Oedema of ear,karṇa-śophaḥ/ karṇaśothaḥ,karna-udarā,False
ITA-5.64.15,Tumours of ear,karṇa-arbudaḥ,karna-karśana,False
ITA-5.64.16,Auricular polyp,karṇa-arśaḥ,karna-pada,False
ITA-5.64.17,"Ear disorder due to vitiated vata, acute otalgia",vātajakarṇarogaḥ/ vātajakarṇaśūlam,vāta-jā karna-vikāra,False
ITA-5.64.18,"Ear disorder due to vitiated pitta, subacute otalgia",pittajakarṇarogaḥ,pitta-jā karna-vikāra,False
ITA-5.64.19,"Ear disorders due to vitiated kapha, chronic otalgia",kaphajakarṇarogaḥ,kapha-jā karna-vikāra,False
ITA-5.64.20,"Ear disorder due to vitiated tridosha, complicated otalgia",sannipātajakarṇarogaḥ/ sānnipātikakarṇaśūlam,tridoṣaja karna-vikāra,False
ITA-5.64.21,Disorders of ear lobule,karṇapālirogaḥ,karna-patra-vikāra,False
ITA-5.64.22,Traumatic ear lobule injury,paripoṭakaḥ,karna-patra-vigata,False
ITA-5.64.23,Inflammation of ear lobule,utpātaḥ,karna-patra-śotha,False
ITA-5.64.24,Painless oedema of ear lobule,unmathakaḥ,karna-patra-udarā,False
ITA-5.64.25,Traumatic lobulitis due to improper ear piercing,duḥkhavardhanaḥ,karna-patra-vidhāraṇa-jā śotha,False
ITA-5.64.26,"Pustules on ear lobe, epidermoid cyst",parilehī,karna-patra-maṇḍala,False
ITA-5.65.1,Disorders of nose and paranasal sinuses,nāsārogaḥ,nāsikā-śiraḥ-sinūsika-vikāra,False
ITA-5.65.2,Chronic rhinitis (allergic),apīnasaḥ,nāsikā-śirā (nāsikā-śirā-vikāra),False
ITA-5.65.3,"Foul smell in nose and mouth, atrophic rhinitis.",pūtīnāsā,nāsikā-gandha-dosha,False
ITA-5.65.4,Suppurative vestibulitis,ghrāṇapākaḥ/ nāsāpākaḥ,nāsikā-vidhāraṇa-śotha,False
ITA-5.65.5,Purulent and sanguineous rhinitis,pūyaraktam/ pūya-śoṇitam,kandu prasrava,False
ITA-5.65.6,Sneezing,kṣavathuḥ,chidra,False
ITA-5.65.7,Sneezing due to exogenous factors,āgantukṣavathuḥ,bahirjanya chidra,False
ITA-5.65.8,Thick saltish nasal discharge,bhraṃśathuḥ,thika lavana prasrava,False
ITA-5.65.9,"Burning sensation in nose, acute catarrhal rhinitis",dīptaḥ,"nasa dahanam, kati krishna prasrava",False
ITA-5.65.10,Nasal obstruction,pratīnāhaḥ,nasa bandha,False
ITA-5.65.11,Nasal discharge,ghrāṇasrāvaḥ/ nāsāsrāvaḥ,nasa prasrava,False
ITA-5.65.12,Excessive dryness of nasal mucosa,nāsāśoṣaḥ,nasa mukha shukra,False
ITA-5.65.13,Rhinitis,pratiśyāyaḥ/ pīnasaḥ,pratishyaya,False
ITA-5.65.14,Rhinitis due to vitiated vata,vātajapratiśyāyaḥ,vataj pratishyaya,False
ITA-5.65.15,Rhinitis due to vitiated pitta,pittaja-pratiśyāyaḥ,pittaj pratishyaya,False
ITA-5.65.16,Rhinitis due to vitiated kapha,kaphaja-pratiśyāyaḥ,kaphaj pratishyaya,False
ITA-5.65.17,Rhinitis due to vitiated tridosha,sannipātaja-pratiśyāyaḥ,tridoshaj pratishyaya,False
ITA-5.65.18,Chronic and recurring rhinitis,duṣṭapratiśyāyaḥ,krur pratishyaya,False
ITA-5.65.19,Rhinitis due to vitiated blood,raktaja-pratiśyāyaḥ,raktaj pratishyaya,False
ITA-5.65.20,Nasal tumour,nāsārbudaḥ,nasa granthi,False
ITA-5.65.21,Nasal polyp,nāsārśaḥ,nasa ganda,False
ITA-5.65.22,Nasal polyp due to vitiated vata,vātajanāsārśaḥ,vataj nasa ganda,False
ITA-5.65.23,Nasal polyp due to vitiated pitta,pittajanāsārśaḥ,pittaj nasa ganda,False
ITA-5.65.24,Nasal polyp due to vitiated kapha,kaphajanāsārśaḥ,kaphaj nasa ganda,False
ITA-5.65.25,Nasal polyp due to vitiated tridosha,sannipātajanāsārśaḥ,tridoshaj nasa ganda,False
ITA-5.66.1,Eye disorders,netrarogaḥ,akshi vyadhi,False
ITA-5.66.2,Conjunctivitis,abhiṣyandaḥ,abhinaya,False
ITA-5.66.3,"Conjunctivitis due to vitiated vata, subacute catarrhal conjunctivitis",vātābhiṣyandaḥ,"vataj abhinaya, madhyama abhinaya",False
ITA-5.66.4,"Conjunctivitis due to vitiated pitta, acute catarrhal conjunctivitis",pittābhiṣyandaḥ,"pittaj abhinaya, tīkṣṇa abhinaya",False
ITA-5.66.5,"Conjunctivitis due to vitiated kapha, purulent conjunctivitis",kaphābhiṣyandaḥ,"kaphaj abhinaya, kandu abhinaya",False
ITA-5.66.6,"Conjunctivitis due to vitiated blood, acute mucopurulent conjunctivitis",raktābhiṣyandaḥ,"raktaj abhinaya, raktakandu abhinaya",False
ITA-5.66.7,Glaucoma,adhimanthaḥ,kakshya,False
ITA-5.66.8,"Glaucoma due to vitiated vata, acute congestive glaucoma",vātaja-adhimanthaḥ,"vataj kakshya, tīkṣṇa kakshya",False
ITA-5.66.9,"Glaucoma due to vitiated pitta, secondary glaucoma",pittaja-adhimanthaḥ,"pittaj kakshya, uparaga kakshya",False
ITA-5.66.10,"Glaucoma due to vitiated kapha, chronic glaucoma",kaphaja-adhimanthaḥ,"kaphaj kakshya, krur kakshya",False
ITA-5.66.11,"Glaucoma due to vitiated blood, haemorrhagic glaucoma",raktaja-adhimanthaḥ,"raktaj kakshya, raktakakshya",False
ITA-5.66.12,Panophthalmitis,saśophapākaḥ,pankakakshya,False
ITA-5.66.13,Non-inflammatory atrophy of the globe,aśophapākaḥ,akshi kshaya,False
ITA-5.66.14,Atrophic bulbi following acute congestive glaucoma,hatādhimanthaḥ,kakshya anantara kshaya,False
ITA-5.66.15,Ocular pain,vātaparyāyaḥ,akshi shula,False
ITA-5.66.16,Xerophthalmia,śuṣkākṣipākaḥ,shukshakshma,False
ITA-5.66.17,Referred pain in eye,anyatovātaḥ,akshi paridhan,False
ITA-5.66.18,Chemosis,amlādhyuṣitaḥ/ amloṣitaḥ,chemosis,False
ITA-5.66.19,Episcleritis,sirotpātaḥ/ śirotpātaḥ,episcleritis,False
ITA-5.66.20,Hyperaemia of the eyeball,sirāpraharṣaḥ,akshi dhanurjihva,False
ITA-5.66.21,Corneal ulcer,savraṇaśukraḥ/ kṣataśuklaḥ,corneal ulcers,False
ITA-5.66.22,Irremediable corneal ulcer,asādhya-savraṇaśukraḥ,akshiragranthi,False
ITA-5.66.23,Corneal opacity,avraṇaśukraḥ,corneal opacity,False
ITA-5.66.24,Reddish coloration of eye,akṣipākaḥ,akshi raktaprabha,False
ITA-5.66.25,Prolapsed iris or anterior staphyloma,ajakā,pavitha or antar staphyloma,False
ITA-5.66.26,Disorder affecting first layer of eye,prathamapaṭalagatadoṣaḥ,akshi vyadhi pratham tala,False
ITA-5.66.27,Disorder affecting second layer of eye,dvitīya-paṭalagatadoṣaḥ,akshi vyadhi dvitiya tala,False
ITA-5.66.28,Disorder affecting third layer of eye,tṛtīyapaṭalagata-doṣaḥ,akshi vyadhi tritiya tala,False
ITA-5.66.29,Disorder affecting fourth layer of eye,caturthapaṭalagata-doṣaḥ,akshi vyadhi chaturth tala,False
ITA-5.66.30,Mature cataract,liṅganāśaḥ,netra jvararoga,False
ITA-5.66.31,Mature cataract due to vitiated vata,vātika-liṅganāśaḥ,vataj netra jvararoga,False
ITA-5.66.32,Mature cataract due to vitiated pitta,paittika-liṅganāśaḥ,pittaj netra jvararoga,False
ITA-5.66.33,Mature cataract due to vitiated kapha,ślaiṣmika-liṅganāśaḥ,kaphaj netra jvararoga,False
ITA-5.66.34,Mature cataract due to vitiated blood,raktaja-liṅganāśaḥ,raktaj netra jvararoga,False
ITA-5.66.35,Mature cataract due to vitiated tridosha,sānnipātika-liṅganāśaḥ,tridoshaj netra jvararoga,False
ITA-5.66.36,Mature cataract in which only yellow is perceived,parimlāyi-liṅganāśaḥ,pita netra jvararoga,False
ITA-5.66.37,Mature cataract due to trauma,abhighātaja-liṅganāśaḥ,trautika netra jvararoga,False
ITA-5.66.38,Daytime blindness,pittavidagdhadṛṣṭiḥ/ divāndhyam/ doṣāndhyam,diva andhata,False
ITA-5.66.39,Night blindness,kaphavidagdhadṛṣṭiḥ/ rātryāndhyam,raatri andhata,False
ITA-5.66.40,Haziness of vision,dhūmadarśī/ dhūmaraḥ,chakshu moha,False
ITA-5.66.41,"Retinitis pigmentosa, central opacity of lens",hrasvajāḍyam,"retina roga, chakshu kantakaroga",False
ITA-5.66.42,Maculopathy,nakulāndhyam,macula roga,False
ITA-5.66.43,Phthisis bulbi endophthalmitis,gambhīrā-dṛṣṭiḥ,"phthisis bulbi, antar netra roga",False
ITA-5.66.44,Eye disorder due to over-consumption of sour foods,vidagdhāmlam,aamla prasangaj netra roga,False
ITA-5.66.45,Eye disorder with a particular cause,nimittajanyadṛṣṭigatarogaḥ,nirdeshya hetuj netra roga,False
ITA-5.66.46,Eye disorder with no particular cause; unknown cause,animittajanyadṛṣṭigatarogaḥ,anenidrisya hetuj netra roga,False
ITA-5.66.47,Pterygium,prastāryarma,pterygium,False
ITA-5.66.48,Pinguecula,śuklārma,pinguecula,False
